ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
7982078	0.9999946	9.88e-01	1.22e-02	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
7982092	0.9999946	9.88e-01	1.22e-02	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
7918593	0.9999946	9.88e-01	1.22e-02	RHOC	ras homolog family member C
7892756	0.9999946	9.88e-01	1.21e-02		
7967060	0.9999946	9.88e-01	1.21e-02	SRSF9	serine and arginine rich splicing factor 9
7990672	0.9999946	9.88e-01	1.21e-02		
8094596	0.9999946	9.88e-01	1.21e-02	PTTG2	pituitary tumor-transforming 2
7941537	0.9999946	9.88e-01	1.21e-02	PACS1	phosphofurin acidic cluster sorting protein 1
7958130	0.9999946	9.88e-01	1.21e-02	HSP90B1	heat shock protein 90 beta family member 1
8080184	0.9999946	9.88e-01	1.21e-02	ALAS1///ALAS1	5'-aminolevulinate synthase 1///5'-aminolevulinate synthase 1
7894729	0.9999946	9.88e-01	1.21e-02		
8093685	0.9999946	9.88e-01	1.20e-02	HTT	huntingtin
8161371	0.9999946	9.88e-01	1.20e-02		
8081826	0.9999946	9.88e-01	1.20e-02	UPK1B	uroplakin 1B
8091411	0.9999946	9.88e-01	1.20e-02	TM4SF1	transmembrane 4 L six family member 1
8011375	0.9999946	9.88e-01	1.20e-02	TRPV1	transient receptor potential cation channel subfamily V member 1
8032507	0.9999946	9.88e-01	1.20e-02		
8045527	0.9999946	9.88e-01	1.19e-02		
7898070	0.9999946	9.88e-01	1.19e-02	PRDM2	PR/SET domain 2
7899253	0.9999946	9.88e-01	1.19e-02	ZDHHC18///ZDHHC18	zinc finger DHHC-type containing 18///zinc finger DHHC-type containing 18
8100318	0.9999946	9.88e-01	1.19e-02	SGCB	sarcoglycan beta
8078448	0.9999946	9.88e-01	1.19e-02		
7955078	0.9999946	9.88e-01	1.19e-02	PFKM	phosphofructokinase, muscle
8168672	0.9999946	9.88e-01	1.18e-02		
8096568	0.9999946	9.88e-01	1.18e-02	C4orf17	chromosome 4 open reading frame 17
7895918	0.9999946	9.88e-01	1.18e-02		
8068305	0.9999946	9.88e-01	1.18e-02	ITSN1	intersectin 1
8121949	0.9999946	9.88e-01	1.18e-02	LAMA2	laminin subunit alpha 2
7953812	0.9999946	9.88e-01	1.18e-02	PHC1	polyhomeotic homolog 1
8146792	0.9999946	9.88e-01	1.18e-02		
7892996	0.9999946	9.88e-01	1.18e-02		
8069057	0.9999946	9.88e-01	1.18e-02	PFKL	phosphofructokinase, liver type
8082673	0.9999946	9.88e-01	1.18e-02	ACPP	acid phosphatase, prostate
8000716	0.9999946	9.88e-01	1.18e-02	SEZ6L2	seizure related 6 homolog like 2
8021683	0.9999946	9.88e-01	1.17e-02		
7962827	0.9999946	9.88e-01	1.17e-02	SNORA2A	small nucleolar RNA, H/ACA box 2A
8176644	0.9999946	9.88e-01	1.17e-02	TMSB4Y	thymosin beta 4, Y-linked
7927502	0.9999946	9.88e-01	1.17e-02	SLC18A3	solute carrier family 18 member A3
7893225	0.9999946	9.88e-01	1.17e-02		
7929956	0.9999946	9.88e-01	1.17e-02		
7948316	0.9999946	9.88e-01	1.17e-02	OR10W1	olfactory receptor family 10 subfamily W member 1
8093171	0.9999946	9.88e-01	1.17e-02	MELTF	melanotransferrin
8117187	0.9999946	9.88e-01	1.17e-02		
8058460	0.9999946	9.88e-01	1.17e-02		
8044021	0.9999946	9.88e-01	1.17e-02	IL1RL1	interleukin 1 receptor like 1
8180377	0.9999946	9.88e-01	1.17e-02	MXRA7	matrix remodeling associated 7
8043034	0.9999946	9.88e-01	1.17e-02		
8009653	0.9999946	9.88e-01	1.17e-02	CD300A	CD300a molecule
7970763	0.9999946	9.88e-01	1.16e-02	FLT1	fms related tyrosine kinase 1
7910539	0.9999946	9.88e-01	1.16e-02	SPRTN	SprT-like N-terminal domain
7916667	0.9999946	9.88e-01	1.16e-02		
7894124	0.9999946	9.88e-01	1.16e-02		
8063668	0.9999946	9.88e-01	1.16e-02	GNAS	GNAS complex locus
7936050	0.9999946	9.88e-01	1.16e-02	CYP17A1	cytochrome P450 family 17 subfamily A member 1
8061186	0.9999946	9.88e-01	1.16e-02	SEC23B	Sec23 homolog B, coat complex II component
7963614	0.9999946	9.89e-01	1.16e-02	ITGB7	integrin subunit beta 7
7953934	0.9999946	9.89e-01	1.15e-02		
8157018	0.9999946	9.89e-01	1.15e-02		
8058182	0.9999946	9.89e-01	1.15e-02	FAM126B	family with sequence similarity 126 member B
8170859	0.9999946	9.89e-01	1.15e-02	RPL10	ribosomal protein L10
8125436	0.9999946	9.89e-01	1.15e-02	HLA-DRB5	major histocompatibility complex, class II, DR beta 5
8155200	0.9999946	9.89e-01	1.15e-02	CCIN	calicin
8103986	0.9999946	9.89e-01	1.15e-02	LRP2BP	LRP2 binding protein
8133227	0.9999946	9.89e-01	1.15e-02		
8089701	0.9999946	9.89e-01	1.15e-02	ZBTB20	zinc finger and BTB domain containing 20
7948211	0.9999946	9.89e-01	1.14e-02	SSRP1	structure specific recognition protein 1
8036395	0.9999946	9.89e-01	1.14e-02	ZNF569	zinc finger protein 569
8160260	0.9999946	9.89e-01	1.14e-02	BNC2	basonuclin 2
7901140	0.9999946	9.89e-01	1.13e-02	MAST2	microtubule associated serine/threonine kinase 2
8074845	0.9999946	9.89e-01	1.13e-02	ZNF280B	zinc finger protein 280B
7896547	0.9999946	9.89e-01	1.13e-02		
7895976	0.9999946	9.89e-01	1.13e-02		
7896250	0.9999946	9.89e-01	1.13e-02		
8087935	0.9999946	9.89e-01	1.13e-02	NT5DC2	5'-nucleotidase domain containing 2
8166481	0.9999946	9.89e-01	1.13e-02	CXorf58	chromosome X open reading frame 58
8090446	0.9999946	9.89e-01	1.13e-02		
7905355	0.9999946	9.89e-01	1.12e-02	TNFAIP8L2-SCNM1///SCNM1	TNFAIP8L2-SCNM1 readthrough///sodium channel modifier 1
8097951	0.9999946	9.89e-01	1.12e-02		
8132493	0.9999946	9.89e-01	1.12e-02	HECW1-IT1	HECW1 intronic transcript 1
8119915	0.9999946	9.89e-01	1.12e-02	LINC01512	long intergenic non-protein coding RNA 1512
7908694	0.9999946	9.89e-01	1.12e-02	NAV1	neuron navigator 1
8163147	0.9999946	9.89e-01	1.12e-02		
8074836	0.9999946	9.89e-01	1.12e-02		
8099172	0.9999946	9.89e-01	1.12e-02	CRMP1	collapsin response mediator protein 1
7932610	0.9999946	9.89e-01	1.11e-02		
7946957	0.9999946	9.89e-01	1.11e-02	SAAL1	serum amyloid A like 1
7995843	0.9999946	9.89e-01	1.11e-02	NUP93	nucleoporin 93
8034420	0.9999946	9.89e-01	1.11e-02	MAN2B1	mannosidase alpha class 2B member 1
8133008	0.9999946	9.89e-01	1.11e-02		
8169109	0.9999946	9.89e-01	1.11e-02		
8118556	0.9999946	9.89e-01	1.10e-02	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1
7956211	0.9999946	9.89e-01	1.10e-02	MYL6	myosin light chain 6
8081462	0.9999946	9.89e-01	1.10e-02	CCDC54	coiled-coil domain containing 54
8040477	0.9999946	9.89e-01	1.10e-02		
7908041	0.9999946	9.89e-01	1.10e-02	LAMC1	laminin subunit gamma 1
8030899	0.9999946	9.89e-01	1.10e-02	ZNF766	zinc finger protein 766
7895379	0.9999946	9.89e-01	1.10e-02		
8180376	0.9999946	9.89e-01	1.09e-02	AKR1C1	aldo-keto reductase family 1 member C1
8072926	0.9999946	9.89e-01	1.09e-02	H1F0	H1 histone family member 0
7895298	0.9999946	9.89e-01	1.09e-02		
7923086	0.9999946	9.89e-01	1.09e-02	ASPM	abnormal spindle microtubule assembly
8067844	0.9999946	9.89e-01	1.09e-02	POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	POTE ankyrin domain family member B3///POTE ankyrin domain family member B-like///POTE ankyrin domain family member B///POTE ankyrin domain family member D-like///POTE ankyrin domain family member B2///POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene///POTE ankyrin domain family member G///POTE ankyrin domain family member C///POTE ankyrin domain family member D///POTE ankyrin domain family member H
8131253	0.9999946	9.89e-01	1.09e-02	FOXK1	forkhead box K1
8091446	0.9999946	9.89e-01	1.08e-02	PFN2	profilin 2
8086077	0.9999946	9.89e-01	1.08e-02	CLASP2	cytoplasmic linker associated protein 2
8141533	0.9999946	9.89e-01	1.08e-02		
8025766	0.9999946	9.89e-01	1.08e-02	CARM1	coactivator associated arginine methyltransferase 1
7894289	0.9999946	9.89e-01	1.08e-02		
8118093	0.9999946	9.89e-01	1.08e-02	HCG27	HLA complex group 27 (non-protein coding)
7895882	0.9999946	9.89e-01	1.08e-02		
8116867	0.9999946	9.89e-01	1.08e-02	TMEM14B	transmembrane protein 14B
7898675	0.9999946	9.89e-01	1.07e-02		
8093053	0.9999946	9.89e-01	1.07e-02	TFRC	transferrin receptor
7933008	0.9999946	9.89e-01	1.07e-02		
7963052	0.9999946	9.89e-01	1.07e-02		
8100391	0.9999946	9.89e-01	1.07e-02		
7910559	0.9999946	9.89e-01	1.07e-02	TSNAX-DISC1///DISC1	TSNAX-DISC1 readthrough (NMD candidate)///disrupted in schizophrenia 1
8117045	0.9999946	9.89e-01	1.07e-02	RBM24	RNA binding motif protein 24
7906486	0.9999946	9.89e-01	1.07e-02	SLAMF8	SLAM family member 8
8180355	0.9999946	9.89e-01	1.07e-02	RPLP1	ribosomal protein lateral stalk subunit P1
7948476	0.9999946	9.89e-01	1.06e-02	PRPF19	pre-mRNA processing factor 19
8150195	0.9999946	9.89e-01	1.06e-02		
8043848	0.9999946	9.89e-01	1.06e-02	MRPL30	mitochondrial ribosomal protein L30
8054004	0.9999946	9.89e-01	1.06e-02	SEMA4C	semaphorin 4C
8045804	0.9999946	9.89e-01	1.06e-02		
7920047	0.9999946	9.90e-01	1.05e-02	MRPL9	mitochondrial ribosomal protein L9
7975545	0.9999946	9.90e-01	1.05e-02	PSEN1	presenilin 1
7982016	0.9999946	9.90e-01	1.05e-02	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
7982024	0.9999946	9.90e-01	1.05e-02	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
7982030	0.9999946	9.90e-01	1.05e-02	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
8005153	0.9999946	9.90e-01	1.05e-02		
7896620	0.9999946	9.90e-01	1.05e-02		
8050302	0.9999946	9.90e-01	1.04e-02	ROCK2	Rho associated coiled-coil containing protein kinase 2
8066786	0.9999946	9.90e-01	1.04e-02	ZMYND8	zinc finger MYND-type containing 8
7986536	0.9999946	9.90e-01	1.04e-02	OR4F13P	olfactory receptor family 4 subfamily F member 13 pseudogene
8077211	0.9999946	9.90e-01	1.04e-02	ATG4B	autophagy related 4B cysteine peptidase
7934156	0.9999946	9.90e-01	1.04e-02	NODAL	nodal growth differentiation factor
8111455	0.9999946	9.90e-01	1.04e-02	GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4	glucuronidase, beta pseudogene 1///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene
7951604	0.9999946	9.90e-01	1.04e-02	BTG4	BTG anti-proliferation factor 4
7896371	0.9999946	9.90e-01	1.04e-02		
8128258	0.9999946	9.90e-01	1.03e-02		
7981385	0.9999946	9.90e-01	1.03e-02		
8052376	0.9999946	9.90e-01	1.03e-02	LOC100129434	uncharacterized LOC100129434
8131179	0.9999946	9.90e-01	1.03e-02	TTYH3	tweety family member 3
7947861	0.9999946	9.90e-01	1.03e-02	SPI1	Spi-1 proto-oncogene
7894021	0.9999946	9.90e-01	1.03e-02		
7911355	0.9999946	9.90e-01	1.03e-02		
7954602	0.9999946	9.90e-01	1.03e-02		
7894436	0.9999946	9.90e-01	1.02e-02		
8107115	0.9999946	9.90e-01	1.02e-02		
7903008	0.9999946	9.90e-01	1.02e-02		
8061509	0.9999946	9.90e-01	1.02e-02	DEFB118	defensin beta 118
8025452	0.9999946	9.90e-01	1.02e-02	MBD3L1	methyl-CpG binding domain protein 3 like 1
7951089	0.9999946	9.90e-01	1.02e-02		
7978132	0.9999946	9.90e-01	1.02e-02	IPO4	importin 4
8052731	0.9999946	9.90e-01	1.02e-02		
8102567	0.9999946	9.90e-01	1.02e-02	PRDM5	PR/SET domain 5
7897441	0.9999946	9.90e-01	1.01e-02	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
7895541	0.9999946	9.90e-01	1.01e-02		
8023644	0.9999946	9.90e-01	1.01e-02	PHLPP1	PH domain and leucine rich repeat protein phosphatase 1
8153903	0.9999946	9.90e-01	1.01e-02	RPL8	ribosomal protein L8
8178552	0.9999946	9.90e-01	1.01e-02	C6orf47	chromosome 6 open reading frame 47
8179808	0.9999946	9.90e-01	1.01e-02	C6orf47	chromosome 6 open reading frame 47
7896103	0.9999946	9.90e-01	1.01e-02		
8167185	0.9999946	9.90e-01	1.01e-02	TIMP1	TIMP metallopeptidase inhibitor 1
7909954	0.9999946	9.90e-01	1.01e-02	DISP1	dispatched RND transporter family member 1
8165217	0.9999946	9.90e-01	1.01e-02	NOTCH1	notch 1
7919815	0.9999946	9.90e-01	1.01e-02	CTSK	cathepsin K
8009533	0.9999946	9.90e-01	1.01e-02	COG1	component of oligomeric golgi complex 1
7978626	0.9999946	9.90e-01	1.01e-02		
7904843	0.9999946	9.90e-01	1.00e-02	PDZK1P1///PDZK1	PDZ domain containing 1 pseudogene 1///PDZ domain containing 1
7892971	0.9999946	9.90e-01	1.00e-02		
8126653	0.9999946	9.90e-01	1.00e-02	MRPL14	mitochondrial ribosomal protein L14
7972438	0.9999946	9.90e-01	1.00e-02	RNF113B	ring finger protein 113B
7895270	0.9999946	9.90e-01	9.99e-03		
7981740	0.9999946	9.90e-01	9.98e-03	SCFV///IGLJ3///IGHM///IGHA1///SCFV///C14orf99///IGK///IGKV3-20///IGHV3-23///IGHV3-30///IGHV3-48///IGHV3-69-1	single-chain Fv fragment///immunoglobulin lambda joining 3///immunoglobulin heavy constant mu///immunoglobulin heavy constant alpha 1///single-chain Fv fragment///uncharacterized LOC317730///immunoglobulin kappa locus///immunoglobulin kappa variable 3-20///immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 3-30///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)
7964660	0.9999946	9.90e-01	9.96e-03	AVPR1A	arginine vasopressin receptor 1A
